Section No.;Member;Node;Location;;;Forces [kN];;;Moments [kNm];;;
;No.;No.;x [m];Flags;;N;V_y / V_u;V_z / V_v;M_T;M_y / M_u;M_z / M_v;Section (Material) | Member Comment
Extremes;1;1;0.0000000000000000;M;N;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;1;0.0000000000000000;M;N;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;1;0.0000000000000000;M;V_y;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;1;0.0000000000000000;M;V_y;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;1;0.0000000000000000;M;V_z;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;1;0.0000000000000000;M;V_z;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;1;0.0000000000000000;M;M_T;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;1;0.0000000000000000;M;M_T;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;1;0.0000000000000000;M;M_y;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;1;0.0000000000000000;M;M_y;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;1;0.0000000000000000;M;M_z;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;1;0.0000000000000000;M;M_z;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Total;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;
3;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;
;;;;;;;;;;;;
4;HEB 200 | 1 - S235;;;;;;;;;;;
4;2;2;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;0.4444444444444444;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;0.8888888888888887;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.3333333333333330;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.7777777777777775;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.9999999999999998;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;2.2222222222222219;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;2.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;3.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;3.5555555555555558;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;3;3.9999999999999996;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;5;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;0.4444444444444444;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;0.8888888888888887;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.3333333333333330;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.7777777777777775;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.9999999999999998;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;2.2222222222222219;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;2.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;3.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;3.5555555555555558;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;6;3.9999999999999996;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;8;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;0.4444444444444444;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;0.8888888888888887;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;1.3333333333333330;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;1.7777777777777775;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;1.9999999999999998;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;2.2222222222222219;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;2.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;3.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;3.5555555555555558;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;9;3.9999999999999996;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;11;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;0.4444444444444444;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;0.8888888888888887;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;1.3333333333333330;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;1.7777777777777775;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;1.9999999999999998;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;2.2222222222222219;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;2.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;3.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;3.5555555555555558;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;12;3.9999999999999996;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;14;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;0.4444444444444444;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;0.8888888888888887;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;1.3333333333333330;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;1.7777777777777775;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;1.9999999999999998;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;2.2222222222222219;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;2.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;3.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;3.5555555555555558;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;15;3.9999999999999996;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;17;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;0.4444444444444444;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;0.8888888888888887;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.3333333333333330;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.7777777777777775;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.9999999999999998;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;2.2222222222222219;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;2.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;3.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;3.5555555555555558;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;18;3.9999999999999996;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;20;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;0.4444444444444444;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;0.8888888888888887;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.3333333333333330;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.7777777777777775;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.9999999999999998;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;2.2222222222222219;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;2.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;3.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;3.5555555555555558;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;21;3.9999999999999996;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;23;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;0.4444444444444444;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;0.8888888888888887;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.3333333333333330;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.7777777777777775;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.9999999999999998;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;2.2222222222222219;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;2.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;3.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;3.5555555555555558;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;24;3.9999999999999996;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;26;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;0.4444444444444444;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;0.8888888888888887;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;1.3333333333333330;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;1.7777777777777775;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;1.9999999999999998;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;2.2222222222222219;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;2.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;3.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;3.5555555555555558;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;27;3.9999999999999996;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;29;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;0.4444444444444444;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;0.8888888888888887;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;1.3333333333333330;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;1.7777777777777775;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;1.9999999999999998;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;2.2222222222222219;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;2.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;3.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;3.5555555555555558;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;30;3.9999999999999996;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;32;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;0.4444444444444444;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;0.8888888888888887;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;1.3333333333333330;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;1.7777777777777775;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;1.9999999999999998;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;2.2222222222222219;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;2.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;3.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;3.5555555555555558;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;33;3.9999999999999996;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;35;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;0.4444444444444444;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;0.8888888888888887;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.3333333333333330;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.7777777777777775;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.9999999999999998;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;2.2222222222222219;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;2.6666666666666665;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;3.1111111111111112;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;3.5555555555555558;E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;36;3.9999999999999996;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;2;2;0.0000000000000000;M;N;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;2;0.0000000000000000;M;N;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;2;0.0000000000000000;M;V_y;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;2;0.0000000000000000;M;V_y;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;2;0.0000000000000000;M;V_z;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;2;0.0000000000000000;M;V_z;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;2;0.0000000000000000;M;M_T;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;2;0.0000000000000000;M;M_T;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;2;0.0000000000000000;M;M_y;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;2;0.0000000000000000;M;M_y;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;2;0.0000000000000000;M;M_z;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;2;0.0000000000000000;M;M_z;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;
4;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;
;;;;;;;;;;;;
5;SQ_M1 500 | 4 - C24;;;;;;;;;;;
5;37;3;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;1.5000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;3.0000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;4.5000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;6.0000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;7.5000000000000000;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;9.0000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;10.5000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;12.0000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;13.5000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;18;15.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;21;0.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;1.5000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;3.0000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;4.5000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;6.0000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;7.5000000000000000;R | E;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;9.0000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;10.5000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;12.0000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;13.5000000000000000;R;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;36;15.0000000000000000;M;;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Extremes;37;3;0.0000000000000000;M;N;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;N;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;V_y;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;V_y;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;V_z;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;V_z;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;M_T;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;M_T;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;M_y;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;M_y;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;M_z;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;3;0.0000000000000000;M;M_z;0.00;0.00;0.00;0.00;0.00;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Total;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;
5;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;
;;;;;;;;;;;;
6;UU 150/75/125/8/6/12/0/0 | 5 - EN AW-3004 H14;;;;;;;;;;;
