Section No.;Member;Node;Location;;;Forces [kN];;;Moments [kNm];;;
;No.;No.;x [m];Flags;;N;V_y / V_u;V_z / V_v;M_T;M_y / M_u;M_z / M_v;Section (Material) | Member Comment
3;21;32;3.6000000000000001;L | M;;-370.99;8.83;-51.28;0.21;-125.98;-0.02;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;34;0.0000000000000000;L | M;;-485.65;2.38;-64.31;1.20;73.76;24.19;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;0.3600000000000000;E;;-476.94;2.40;-64.37;1.20;50.60;23.33;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;0.7200000000000001;E;;-467.68;2.43;-64.41;1.19;27.42;22.46;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;1.0800000000000001;E;;-457.89;2.45;-64.43;1.19;4.23;21.58;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;1.4400000000000002;E;;-447.57;2.47;-64.42;1.18;-18.97;20.70;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;1.8000000000000000;R | E;;-436.71;2.49;-64.38;1.18;-42.15;19.80;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;2.1600000000000001;E;;-425.31;2.50;-64.33;1.17;-65.31;18.90;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;2.5200000000000000;E;;-413.37;2.52;-64.26;1.16;-88.46;17.99;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;2.8799999999999999;E;;-400.90;2.53;-64.17;1.16;-111.57;17.08;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;3.2399999999999998;E;;-387.89;2.54;-64.06;1.15;-134.66;16.16;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;35;3.6000000000000001;L | M;;-374.35;2.55;-63.94;1.15;-157.70;15.24;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Extremes;7;11;3.6000000000000001;L | M;N;-367.04;-9.09;-17.59;-0.14;-43.19;43.78;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;34;0.0000000000000000;L | M;N;-485.65;2.38;-64.31;1.20;73.76;24.19;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;19;;3.2399999999999998;E;V_y;-382.62;8.83;-16.99;0.04;-35.42;3.09;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;7;0.0000000000000000;L | M;V_y;-478.49;-10.51;20.82;0.05;-24.00;9.11;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;1.0800000000000001;E;V_z;-456.14;2.86;65.41;1.18;-4.10;21.07;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;1.0800000000000001;E;V_z;-457.89;2.45;-64.43;1.19;4.23;21.58;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;2;3.6000000000000001;L | M;M_T;-372.59;2.95;64.92;1.22;160.30;13.70;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;13;19;0.0000000000000000;L | M;M_T;-485.59;6.29;58.43;-1.33;-66.43;27.97;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;2;3.6000000000000001;L | M;M_y;-372.59;2.95;64.92;1.22;160.30;13.70;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;35;3.6000000000000001;L | M;M_y;-374.35;2.55;-63.94;1.15;-157.70;15.24;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;8;3.6000000000000001;L | M;M_z;-367.13;-10.27;20.70;0.07;50.93;46.56;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;19;29;3.6000000000000001;L | M;M_z;-369.06;8.83;-16.95;0.04;-41.53;-0.09;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Total;;;;;;-367.04;8.83;65.41;1.22;160.30;46.56;
3;;;;;;-485.65;-10.51;-64.43;-1.33;-157.70;-0.09;
;;;;;;;;;;;;
4;HEB 200 | 1 - S235;;;;;;;;;;;
4;2;2;0.0000000000000000;L | M;;-342.83;-65.57;20.51;0.07;-33.01;-93.38;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;0.4444444444444444;E;;-334.85;-68.33;20.87;0.22;-23.82;-63.76;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;0.8888888888888887;E;;-326.33;-69.88;21.09;0.37;-14.49;-33.16;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.3333333333333330;R | E;;-317.31;-70.31;21.19;0.52;-5.09;-2.14;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.7777777777777775;E;;-307.79;-69.70;21.18;0.66;4.33;28.83;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.9999999999999998;E;;-302.83;-69.05;21.13;0.74;9.03;44.15;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;2.2222222222222219;E;;-297.75;-68.18;21.07;0.81;13.72;59.31;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;2.6666666666666665;R | E;;-287.19;-65.87;20.86;0.96;23.04;88.94;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;3.1111111111111112;E;;-276.07;-62.87;20.57;1.10;32.25;117.43;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;3.5555555555555558;E;;-264.36;-59.33;20.22;1.25;41.33;144.58;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;3;3.9999999999999996;L | M;;-252.04;-55.35;19.81;1.40;50.25;170.22;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;5;0.0000000000000000;L | M;;-135.81;-0.08;9.11;-0.03;-9.96;-0.23;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;0.4444444444444444;E;;-128.40;-0.08;9.16;-0.04;-5.89;-0.20;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;0.8888888888888887;E;;-120.25;-0.07;9.18;-0.04;-1.81;-0.17;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.3333333333333330;R | E;;-111.37;-0.07;9.18;-0.04;2.27;-0.14;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.7777777777777775;E;;-101.74;-0.07;9.16;-0.05;6.34;-0.10;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.9999999999999998;E;;-96.65;-0.07;9.15;-0.05;8.37;-0.09;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;2.2222222222222219;E;;-91.38;-0.06;9.14;-0.05;10.39;-0.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;2.6666666666666665;R | E;;-80.28;-0.06;9.11;-0.05;14.43;-0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;3.1111111111111112;E;;-68.43;-0.05;9.09;-0.06;18.45;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;3.5555555555555558;E;;-55.85;-0.05;9.07;-0.06;22.47;0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;6;3.9999999999999996;L | M;;-42.53;-0.04;9.05;-0.06;26.48;0.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;8;0.0000000000000000;L | M;;-133.58;-0.04;9.75;0.00;-13.95;-0.13;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;0.4444444444444444;E;;-126.17;-0.04;9.81;0.00;-9.60;-0.12;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;0.8888888888888887;E;;-118.02;-0.04;9.84;0.00;-5.23;-0.10;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;1.3333333333333330;R | E;;-109.14;-0.04;9.85;0.00;-0.85;-0.09;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;1.7777777777777775;E;;-99.51;-0.03;9.85;0.00;3.52;-0.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;1.9999999999999998;E;;-94.42;-0.03;9.84;0.00;5.71;-0.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;2.2222222222222219;E;;-89.15;-0.03;9.83;0.00;7.89;-0.06;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;2.6666666666666665;R | E;;-78.04;-0.03;9.80;-0.01;12.24;-0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;3.1111111111111112;E;;-66.20;-0.02;9.77;-0.01;16.58;-0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;3.5555555555555558;E;;-53.62;-0.02;9.75;-0.01;20.91;-0.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;9;3.9999999999999996;L | M;;-40.29;-0.02;9.73;-0.01;25.23;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;11;0.0000000000000000;L | M;;-133.58;0.04;9.76;0.00;-13.98;0.11;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;0.4444444444444444;E;;-126.17;0.03;9.82;0.00;-9.62;0.10;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;0.8888888888888887;E;;-118.02;0.03;9.85;0.00;-5.25;0.09;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;1.3333333333333330;R | E;;-109.14;0.03;9.86;0.00;-0.87;0.08;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;1.7777777777777775;E;;-99.51;0.03;9.85;0.00;3.50;0.06;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;1.9999999999999998;E;;-94.42;0.03;9.85;0.00;5.69;0.06;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;2.2222222222222219;E;;-89.15;0.02;9.84;0.00;7.87;0.05;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;2.6666666666666665;R | E;;-78.04;0.02;9.81;0.00;12.23;0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;3.1111111111111112;E;;-66.20;0.02;9.78;0.01;16.57;0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;3.5555555555555558;E;;-53.62;0.02;9.76;0.01;20.90;0.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;12;3.9999999999999996;L | M;;-40.29;0.01;9.74;0.01;25.23;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;14;0.0000000000000000;L | M;;-133.58;0.10;9.73;-0.01;-13.88;0.32;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;0.4444444444444444;E;;-126.17;0.10;9.79;-0.01;-9.54;0.29;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;0.8888888888888887;E;;-118.02;0.09;9.82;0.00;-5.18;0.26;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;1.3333333333333330;R | E;;-109.14;0.09;9.83;0.00;-0.81;0.22;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;1.7777777777777775;E;;-99.51;0.08;9.83;0.00;3.55;0.19;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;1.9999999999999998;E;;-94.42;0.08;9.82;0.01;5.73;0.17;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;2.2222222222222219;E;;-89.15;0.07;9.81;0.01;7.91;0.15;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;2.6666666666666665;R | E;;-78.04;0.07;9.78;0.01;12.25;0.11;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;3.1111111111111112;E;;-66.20;0.06;9.75;0.02;16.58;0.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;3.5555555555555558;E;;-53.62;0.05;9.73;0.02;20.90;0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;15;3.9999999999999996;L | M;;-40.29;0.04;9.71;0.02;25.22;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;17;0.0000000000000000;L | M;;-333.90;56.51;9.77;-0.05;-13.70;70.16;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;0.4444444444444444;E;;-326.14;58.47;9.91;-0.12;-9.32;44.66;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;0.8888888888888887;E;;-317.80;59.44;10.00;-0.19;-4.88;18.54;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.3333333333333330;R | E;;-308.88;59.50;10.03;-0.26;-0.42;-7.78;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.7777777777777775;E;;-299.39;58.74;10.01;-0.33;4.03;-33.89;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.9999999999999998;E;;-294.43;58.08;9.98;-0.37;6.25;-46.76;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;2.2222222222222219;E;;-289.32;57.25;9.94;-0.40;8.46;-59.47;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;2.6666666666666665;R | E;;-278.64;55.13;9.84;-0.47;12.85;-84.23;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;3.1111111111111112;E;;-267.35;52.49;9.70;-0.54;17.18;-107.96;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;3.5555555555555558;E;;-255.42;49.44;9.53;-0.61;21.45;-130.51;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;18;3.9999999999999996;L | M;;-242.82;46.07;9.34;-0.68;25.64;-151.77;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;20;0.0000000000000000;L | M;;-306.73;-60.14;-7.02;0.03;3.28;-82.14;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;0.4444444444444444;E;;-298.88;-62.29;-7.04;-0.02;0.15;-55.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;0.8888888888888887;E;;-290.46;-63.44;-7.02;-0.07;-2.98;-27.21;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.3333333333333330;R | E;;-281.49;-63.69;-6.97;-0.12;-6.08;0.92;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.7777777777777775;E;;-271.97;-63.12;-6.90;-0.17;-9.15;28.95;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.9999999999999998;E;;-267.00;-62.56;-6.85;-0.20;-10.67;42.82;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;2.2222222222222219;E;;-261.89;-61.83;-6.80;-0.22;-12.18;56.55;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;2.6666666666666665;R | E;;-251.24;-59.93;-6.68;-0.27;-15.16;83.43;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;3.1111111111111112;E;;-240.00;-57.52;-6.54;-0.32;-18.08;109.40;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;3.5555555555555558;E;;-228.15;-54.71;-6.40;-0.37;-20.93;134.30;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;21;3.9999999999999996;L | M;;-215.66;-51.60;-6.24;-0.42;-23.73;158.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;23;0.0000000000000000;L | M;;-208.37;9.61;-23.43;-0.07;33.40;4.85;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;0.4444444444444444;E;;-200.94;9.68;-23.63;0.01;22.97;0.50;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;0.8888888888888887;E;;-192.78;9.67;-23.73;0.09;12.46;-3.84;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.3333333333333330;R | E;;-183.90;9.57;-23.76;0.18;1.93;-8.11;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.7777777777777775;E;;-174.28;9.42;-23.71;0.26;-8.60;-12.28;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.9999999999999998;E;;-169.21;9.32;-23.66;0.30;-13.86;-14.33;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;2.2222222222222219;E;;-163.94;9.21;-23.60;0.34;-19.10;-16.35;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;2.6666666666666665;R | E;;-152.88;8.98;-23.44;0.42;-29.54;-20.30;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;3.1111111111111112;E;;-141.08;8.73;-23.25;0.51;-39.92;-24.13;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;3.5555555555555558;E;;-128.55;8.48;-23.04;0.59;-50.22;-27.84;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;24;3.9999999999999996;L | M;;-115.30;8.24;-22.82;0.67;-60.45;-31.45;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;26;0.0000000000000000;L | M;;-144.24;-0.05;-9.89;0.00;12.96;-0.16;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;0.4444444444444444;E;;-136.83;-0.05;-9.94;0.00;8.56;-0.14;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;0.8888888888888887;E;;-128.68;-0.04;-9.96;0.00;4.15;-0.13;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;1.3333333333333330;R | E;;-119.80;-0.04;-9.96;0.00;-0.27;-0.11;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;1.7777777777777775;E;;-110.17;-0.04;-9.94;0.00;-4.68;-0.09;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;1.9999999999999998;E;;-105.08;-0.04;-9.92;0.00;-6.89;-0.08;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;2.2222222222222219;E;;-99.81;-0.04;-9.90;0.00;-9.08;-0.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;2.6666666666666665;R | E;;-88.70;-0.03;-9.86;0.01;-13.47;-0.06;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;3.1111111111111112;E;;-76.86;-0.03;-9.82;0.01;-17.84;-0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;3.5555555555555558;E;;-64.28;-0.02;-9.77;0.01;-22.20;-0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;27;3.9999999999999996;L | M;;-50.96;-0.02;-9.74;0.01;-26.54;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;29;0.0000000000000000;L | M;;-144.24;0.04;-9.89;0.00;12.97;0.12;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;0.4444444444444444;E;;-136.83;0.04;-9.94;0.00;8.57;0.11;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;0.8888888888888887;E;;-128.68;0.03;-9.96;0.00;4.16;0.10;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;1.3333333333333330;R | E;;-119.80;0.03;-9.96;0.00;-0.26;0.08;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;1.7777777777777775;E;;-110.17;0.03;-9.94;0.00;-4.68;0.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;1.9999999999999998;E;;-105.08;0.03;-9.93;0.00;-6.88;0.06;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;2.2222222222222219;E;;-99.81;0.03;-9.91;0.00;-9.08;0.06;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;2.6666666666666665;R | E;;-88.70;0.02;-9.87;0.00;-13.47;0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;3.1111111111111112;E;;-76.86;0.02;-9.82;-0.01;-17.84;0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;3.5555555555555558;E;;-64.28;0.02;-9.78;-0.01;-22.20;0.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;30;3.9999999999999996;L | M;;-50.96;0.02;-9.74;-0.01;-26.55;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;32;0.0000000000000000;L | M;;-144.24;0.11;-9.87;0.01;12.87;0.36;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;0.4444444444444444;E;;-136.83;0.11;-9.92;0.01;8.48;0.33;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;0.8888888888888887;E;;-128.68;0.10;-9.94;0.00;4.08;0.29;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;1.3333333333333330;R | E;;-119.80;0.10;-9.93;0.00;-0.33;0.25;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;1.7777777777777775;E;;-110.17;0.09;-9.91;-0.01;-4.73;0.21;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;1.9999999999999998;E;;-105.08;0.09;-9.90;-0.01;-6.93;0.19;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;2.2222222222222219;E;;-99.81;0.08;-9.88;-0.01;-9.12;0.17;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;2.6666666666666665;R | E;;-88.70;0.08;-9.84;-0.01;-13.50;0.13;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;3.1111111111111112;E;;-76.86;0.07;-9.79;-0.02;-17.86;0.08;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;3.5555555555555558;E;;-64.28;0.06;-9.75;-0.02;-22.20;0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;33;3.9999999999999996;L | M;;-50.96;0.05;-9.71;-0.03;-26.54;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;35;0.0000000000000000;L | M;;-344.19;59.46;-9.71;-0.03;12.02;77.86;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;0.4444444444444444;E;;-336.37;61.74;-9.82;0.06;7.69;51.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;0.8888888888888887;E;;-327.97;62.93;-9.88;0.15;3.31;23.39;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.3333333333333330;R | E;;-319.03;63.11;-9.88;0.24;-1.07;-4.50;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.7777777777777775;E;;-309.53;62.39;-9.83;0.32;-5.45;-32.23;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.9999999999999998;E;;-304.57;61.71;-9.79;0.37;-7.62;-45.92;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;2.2222222222222219;E;;-299.47;60.85;-9.74;0.41;-9.79;-59.43;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;2.6666666666666665;R | E;;-288.82;58.61;-9.60;0.50;-14.08;-85.79;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;3.1111111111111112;E;;-277.58;55.78;-9.44;0.59;-18.31;-111.05;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;3.5555555555555558;E;;-265.71;52.47;-9.24;0.67;-22.47;-135.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;36;3.9999999999999996;L | M;;-253.19;48.80;-9.02;0.76;-26.54;-157.61;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;8;12;3.9999999999999996;L | M;N;-40.29;0.01;9.74;0.01;25.23;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;35;0.0000000000000000;L | M;N;-344.19;59.46;-9.71;-0.03;12.02;77.86;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.3333333333333330;R | E;V_y;-319.03;63.11;-9.88;0.24;-1.07;-4.50;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.3333333333333330;R | E;V_y;-317.31;-70.31;21.19;0.52;-5.09;-2.14;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.3333333333333330;R | E;V_z;-317.31;-70.31;21.19;0.52;-5.09;-2.14;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.3333333333333330;R | E;V_z;-183.90;9.57;-23.76;0.18;1.93;-8.11;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;3;3.9999999999999996;L | M;M_T;-252.04;-55.35;19.81;1.40;50.25;170.22;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;18;3.9999999999999996;L | M;M_T;-242.82;46.07;9.34;-0.68;25.64;-151.77;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;3;3.9999999999999996;L | M;M_y;-252.04;-55.35;19.81;1.40;50.25;170.22;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;24;3.9999999999999996;L | M;M_y;-115.30;8.24;-22.82;0.67;-60.45;-31.45;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;3;3.9999999999999996;L | M;M_z;-252.04;-55.35;19.81;1.40;50.25;170.22;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;36;3.9999999999999996;L | M;M_z;-253.19;48.80;-9.02;0.76;-26.54;-157.61;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;;-40.29;63.11;21.19;1.40;50.25;170.22;
4;;;;;;-344.19;-70.31;-23.76;-0.68;-60.45;-157.61;
;;;;;;;;;;;;
5;SQ_M1 500 | 4 - C24;;;;;;;;;;;
5;37;3;0.0000000000000000;L | M;;-49.35;0.85;164.59;-0.18;-149.77;4.39;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;1.5000000000000000;R;;-50.27;0.75;138.50;-0.20;78.14;3.92;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;3.0000000000000000;R;;-51.91;0.64;109.88;-0.21;264.95;3.45;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;4.5000000000000000;R;;-53.71;0.54;78.77;-0.23;406.88;2.97;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;6.0000000000000000;R;;-55.14;0.44;45.22;-0.25;500.23;2.49;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;7.5000000000000000;R | E;;-55.79;0.33;9.30;-0.27;541.42;2.01;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;9.0000000000000000;R;;-55.43;0.23;-28.89;-0.29;527.00;1.52;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;10.5000000000000000;R;;-54.02;0.12;-69.25;-0.31;453.62;1.03;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;12.0000000000000000;R;;-51.78;0.02;-111.68;-0.33;318.05;0.54;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;13.5000000000000000;R;;-49.27;-0.09;-156.09;-0.35;117.23;0.05;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;18;15.0000000000000000;L | M;;-47.38;-0.20;-202.44;-0.37;-151.79;-0.44;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;21;0.0000000000000000;L | M;;-53.21;-0.41;164.85;0.43;-158.04;0.23;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;1.5000000000000000;R;;-54.07;-0.32;138.77;0.43;70.28;0.10;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;3.0000000000000000;R;;-55.68;-0.22;110.15;0.43;257.50;-0.03;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;4.5000000000000000;R;;-57.44;-0.13;79.01;0.43;399.81;-0.17;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
