Member No.;Node;Location;;;Displacements [mm];;;;Rotations [mrad];;;
;No.;x [m];Flags;;|u|;u_x;u_y / u_u;u_z / u_v;φ_x;φ_y / φ_u;φ_z / φ_v;Section (Material) | Member Comment
15;;2.5200000000000000;E;;114.7;-114.7;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;2.8799999999999999;E;;114.8;-114.8;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;3.2399999999999998;E;;114.8;-114.8;0.0;0.1;0.0;-0.2;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;23;3.6000000000000001;M;;114.8;-114.8;0.0;0.2;0.0;-0.2;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Extremes;22;0.0000000000000000;M;u_x;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;23;3.6000000000000001;M;u_x;114.8;-114.8;0.0;0.2;0.0;-0.2;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;2.8799999999999999;E;u_y;114.8;-114.8;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;22;0.0000000000000000;M;u_y;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;23;3.6000000000000001;M;u_z;114.8;-114.8;0.0;0.2;0.0;-0.2;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;1.8000000000000000;R | E;u_z;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;23;3.6000000000000001;M;φ_x;114.8;-114.8;0.0;0.2;0.0;-0.2;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;22;0.0000000000000000;M;φ_x;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;0.7200000000000001;E;φ_y;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;23;3.6000000000000001;M;φ_y;114.8;-114.8;0.0;0.2;0.0;-0.2;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;1.4400000000000002;E;φ_z;114.7;-114.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;23;3.6000000000000001;M;φ_z;114.8;-114.8;0.0;0.2;0.0;-0.2;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Total;;;;;114.8;-114.7;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
15;;;;;114.7;-114.8;0.0;0.0;0.0;-0.2;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
;;;;;;;;;;;;
16;23;0.0000000000000000;M;;114.8;-114.8;0.2;0.0;0.0;0.0;0.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;0.4444444444444444;E;;114.8;-114.8;0.3;0.0;0.0;0.0;0.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;0.8888888888888887;E;;114.8;-114.8;0.3;0.0;0.0;0.0;0.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;1.3333333333333330;R | E;;114.8;-114.8;0.4;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;1.7777777777777775;E;;114.8;-114.8;0.5;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;1.9999999999999998;E;;114.8;-114.8;0.5;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;2.2222222222222219;E;;114.8;-114.8;0.5;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;2.6666666666666665;R | E;;114.8;-114.8;0.5;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;3.1111111111111112;E;;114.8;-114.8;0.6;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;3.5555555555555558;E;;114.8;-114.8;0.6;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;24;3.9999999999999996;M;;114.8;-114.8;0.6;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;23;0.0000000000000000;M;u_x;114.8;-114.8;0.2;0.0;0.0;0.0;0.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;24;3.9999999999999996;M;u_x;114.8;-114.8;0.6;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;3.5555555555555558;E;u_y;114.8;-114.8;0.6;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;23;0.0000000000000000;M;u_y;114.8;-114.8;0.2;0.0;0.0;0.0;0.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;0.8888888888888887;E;u_z;114.8;-114.8;0.3;0.0;0.0;0.0;0.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;3.5555555555555558;E;u_z;114.8;-114.8;0.6;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;24;3.9999999999999996;M;φ_x;114.8;-114.8;0.6;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;23;0.0000000000000000;M;φ_x;114.8;-114.8;0.2;0.0;0.0;0.0;0.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;2.2222222222222219;E;φ_y;114.8;-114.8;0.5;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;23;0.0000000000000000;M;φ_y;114.8;-114.8;0.2;0.0;0.0;0.0;0.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;23;0.0000000000000000;M;φ_z;114.8;-114.8;0.2;0.0;0.0;0.0;0.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;24;3.9999999999999996;M;φ_z;114.8;-114.8;0.6;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;114.8;-114.8;0.6;0.0;0.0;0.0;0.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
16;;;;;114.8;-114.8;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
;;;;;;;;;;;;
17;25;0.0000000000000000;M;;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;0.3600000000000000;E;;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;0.7200000000000001;E;;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;1.0800000000000001;E;;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;1.4400000000000002;E;;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;1.8000000000000000;R | E;;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;2.1600000000000001;E;;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;2.5200000000000000;E;;115.4;-115.4;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;2.8799999999999999;E;;115.4;-115.4;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;3.2399999999999998;E;;115.4;-115.4;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;26;3.6000000000000001;M;;115.5;-115.5;0.0;0.2;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Extremes;25;0.0000000000000000;M;u_x;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;26;3.6000000000000001;M;u_x;115.5;-115.5;0.0;0.2;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;2.8799999999999999;E;u_y;115.4;-115.4;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;25;0.0000000000000000;M;u_y;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;26;3.6000000000000001;M;u_z;115.5;-115.5;0.0;0.2;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;0.7200000000000001;E;u_z;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;26;3.6000000000000001;M;φ_x;115.5;-115.5;0.0;0.2;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;25;0.0000000000000000;M;φ_x;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;0.3600000000000000;E;φ_y;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;26;3.6000000000000001;M;φ_y;115.5;-115.5;0.0;0.2;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;1.4400000000000002;E;φ_z;115.4;-115.4;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;26;3.6000000000000001;M;φ_z;115.5;-115.5;0.0;0.2;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Total;;;;;115.5;-115.4;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
17;;;;;115.4;-115.5;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
;;;;;;;;;;;;
18;26;0.0000000000000000;M;;115.5;-115.5;0.2;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;;0.4444444444444444;E;;115.5;-115.5;0.2;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;;0.8888888888888887;E;;115.5;-115.5;0.3;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;;1.3333333333333330;R | E;;115.5;-115.5;0.4;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;;1.7777777777777775;E;;115.5;-115.5;0.4;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;;1.9999999999999998;E;;115.5;-115.5;0.5;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;;2.2222222222222219;E;;115.5;-115.5;0.5;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;;2.6666666666666665;R | E;;115.5;-115.5;0.6;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;;3.1111111111111112;E;;115.5;-115.5;0.6;-0.1;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;;3.5555555555555558;E;;115.5;-115.5;0.7;-0.1;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;27;3.9999999999999996;M;;115.5;-115.5;0.8;-0.1;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;26;0.0000000000000000;M;u_x;115.5;-115.5;0.2;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;27;3.9999999999999996;M;u_x;115.5;-115.5;0.8;-0.1;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;27;3.9999999999999996;M;u_y;115.5;-115.5;0.8;-0.1;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;26;0.0000000000000000;M;u_y;115.5;-115.5;0.2;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;;0.8888888888888887;E;u_z;115.5;-115.5;0.3;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;27;3.9999999999999996;M;u_z;115.5;-115.5;0.8;-0.1;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;26;0.0000000000000000;M;φ_x;115.5;-115.5;0.2;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;27;3.9999999999999996;M;φ_x;115.5;-115.5;0.8;-0.1;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;;2.6666666666666665;R | E;φ_y;115.5;-115.5;0.6;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;26;0.0000000000000000;M;φ_y;115.5;-115.5;0.2;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;27;3.9999999999999996;M;φ_z;115.5;-115.5;0.8;-0.1;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;26;0.0000000000000000;M;φ_z;115.5;-115.5;0.2;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;115.5;-115.5;0.8;0.0;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
18;;;;;115.5;-115.5;0.2;-0.1;0.0;0.0;0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
;;;;;;;;;;;;
19;28;0.0000000000000000;M;;115.7;-115.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;0.3600000000000000;E;;115.7;-115.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;0.7200000000000001;E;;115.7;-115.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;1.0800000000000001;E;;115.7;-115.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;1.4400000000000002;E;;115.7;-115.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;1.8000000000000000;R | E;;115.7;-115.7;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;2.1600000000000001;E;;115.7;-115.7;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;2.5200000000000000;E;;115.7;-115.7;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;2.8799999999999999;E;;115.7;-115.7;0.0;0.1;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;3.2399999999999998;E;;115.7;-115.7;0.0;0.1;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;29;3.6000000000000001;M;;115.7;-115.7;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Extremes;28;0.0000000000000000;M;u_x;115.7;-115.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;29;3.6000000000000001;M;u_x;115.7;-115.7;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;2.5200000000000000;E;u_y;115.7;-115.7;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;28;0.0000000000000000;M;u_y;115.7;-115.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;29;3.6000000000000001;M;u_z;115.7;-115.7;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;28;0.0000000000000000;M;u_z;115.7;-115.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;29;3.6000000000000001;M;φ_x;115.7;-115.7;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;28;0.0000000000000000;M;φ_x;115.7;-115.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;28;0.0000000000000000;M;φ_y;115.7;-115.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;2.1600000000000001;E;φ_y;115.7;-115.7;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;1.4400000000000002;E;φ_z;115.7;-115.7;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;29;3.6000000000000001;M;φ_z;115.7;-115.7;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Total;;;;;115.7;-115.7;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
19;;;;;115.7;-115.7;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
;;;;;;;;;;;;
20;29;0.0000000000000000;M;;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;;0.4444444444444444;E;;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;;0.8888888888888887;E;;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;;1.3333333333333330;R | E;;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;;1.7777777777777775;E;;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;;1.9999999999999998;E;;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;;2.2222222222222219;E;;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;;2.6666666666666665;R | E;;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;;3.1111111111111112;E;;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;;3.5555555555555558;E;;115.7;-115.7;0.3;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;30;3.9999999999999996;M;;115.7;-115.7;0.3;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;29;0.0000000000000000;M;u_x;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;30;3.9999999999999996;M;u_x;115.7;-115.7;0.3;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;30;3.9999999999999996;M;u_y;115.7;-115.7;0.3;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;29;0.0000000000000000;M;u_y;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;;0.8888888888888887;E;u_z;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;30;3.9999999999999996;M;u_z;115.7;-115.7;0.3;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;29;0.0000000000000000;M;φ_x;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;30;3.9999999999999996;M;φ_x;115.7;-115.7;0.3;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;;2.6666666666666665;R | E;φ_y;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;29;0.0000000000000000;M;φ_y;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;30;3.9999999999999996;M;φ_z;115.7;-115.7;0.3;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;29;0.0000000000000000;M;φ_z;115.7;-115.7;0.2;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;115.7;-115.7;0.3;0.0;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
20;;;;;115.7;-115.7;0.2;-0.1;0.0;0.0;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
;;;;;;;;;;;;
21;31;0.0000000000000000;M;;115.5;-115.5;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;0.3600000000000000;E;;115.5;-115.5;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;0.7200000000000001;E;;115.6;-115.6;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;1.0800000000000001;E;;115.6;-115.6;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;1.4400000000000002;E;;115.6;-115.6;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;1.8000000000000000;R | E;;115.6;-115.6;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;2.1600000000000001;E;;115.6;-115.6;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;2.5200000000000000;E;;115.6;-115.6;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;2.8799999999999999;E;;115.6;-115.6;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;3.2399999999999998;E;;115.6;-115.6;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;32;3.6000000000000001;M;;115.6;-115.6;0.0;0.1;0.0;0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Extremes;31;0.0000000000000000;M;u_x;115.5;-115.5;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;32;3.6000000000000001;M;u_x;115.6;-115.6;0.0;0.1;0.0;0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;2.5200000000000000;E;u_y;115.6;-115.6;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;31;0.0000000000000000;M;u_y;115.5;-115.5;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;2.8799999999999999;E;u_z;115.6;-115.6;0.0;0.2;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;31;0.0000000000000000;M;u_z;115.5;-115.5;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;31;0.0000000000000000;M;φ_x;115.5;-115.5;0.0;0.0;0.0;0.0;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;32;3.6000000000000001;M;φ_x;115.6;-115.6;0.0;0.1;0.0;0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;32;3.6000000000000001;M;φ_y;115.6;-115.6;0.0;0.1;0.0;0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;1.4400000000000002;E;φ_y;115.6;-115.6;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;1.4400000000000002;E;φ_z;115.6;-115.6;0.0;0.1;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;32;3.6000000000000001;M;φ_z;115.6;-115.6;0.0;0.1;0.0;0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Total;;;;;115.6;-115.5;0.0;0.2;0.0;0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
21;;;;;115.5;-115.6;0.0;0.0;0.0;-0.1;0.0;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
;;;;;;;;;;;;
22;32;0.0000000000000000;M;;115.6;-115.6;0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
22;;0.4444444444444444;E;;115.6;-115.6;0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
22;;0.8888888888888887;E;;115.6;-115.6;0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
22;;1.3333333333333330;R | E;;115.6;-115.6;0.0;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
22;;1.7777777777777775;E;;115.6;-115.6;0.0;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
22;;1.9999999999999998;E;;115.6;-115.6;0.0;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
22;;2.2222222222222219;E;;115.6;-115.6;0.0;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
22;;2.6666666666666665;R | E;;115.6;-115.6;-0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
22;;3.1111111111111112;E;;115.6;-115.6;-0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
22;;3.5555555555555558;E;;115.6;-115.6;-0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
22;33;3.9999999999999996;M;;115.6;-115.6;-0.2;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;32;0.0000000000000000;M;u_x;115.6;-115.6;0.1;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
22;33;3.9999999999999996;M;u_x;115.6;-115.6;-0.2;0.0;0.0;0.0;-0.1;Beam | 4 - HEB 200 | L : 4.000 m | steel column
