Member No.;Node;Location;;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
;No.;x [m];Flags;;ε_x;γ_xy / γ_xu;γ_xz / γ_xv;κ_x;κ_y / κ_u;κ_z / κ_v;Section (Material) | Member Comment
22;33;3.9999999999999996;L | M;κ_z;-0.02;0.00;-0.05;-0.2;-1.5;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;-0.02;0.00;-0.05;0.1;0.7;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
22;;;;;-0.06;0.00;-0.05;-0.2;-1.5;0.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
;;;;;;;;;;;
23;34;0.0000000000000000;L | M;;-0.03;0.00;-0.02;0.0;0.4;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;;0.3600000000000000;E;;-0.03;0.00;-0.02;0.0;0.3;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;;0.7200000000000001;E;;-0.03;0.00;-0.02;0.0;0.2;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;;1.0800000000000001;E;;-0.03;0.00;-0.02;0.0;0.0;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;;1.4400000000000002;E;;-0.03;0.00;-0.02;0.0;-0.1;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;;1.8000000000000000;R | E;;-0.03;0.00;-0.02;0.0;-0.2;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;;2.1600000000000001;E;;-0.03;0.00;-0.02;0.0;-0.3;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;;2.5200000000000000;E;;-0.02;0.00;-0.02;0.0;-0.5;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;;2.8799999999999999;E;;-0.02;0.00;-0.02;0.0;-0.6;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;;3.2399999999999998;E;;-0.02;0.00;-0.02;0.0;-0.7;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;35;3.6000000000000001;L | M;;-0.02;0.00;-0.02;0.0;-0.8;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Extremes;35;3.6000000000000001;L | M;ε_x;-0.02;0.00;-0.02;0.0;-0.8;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;34;0.0000000000000000;L | M;ε_x;-0.03;0.00;-0.02;0.0;0.4;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;35;3.6000000000000001;L | M;γ_xy;-0.02;0.00;-0.02;0.0;-0.8;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;34;0.0000000000000000;L | M;γ_xy;-0.03;0.00;-0.02;0.0;0.4;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;35;3.6000000000000001;L | M;γ_xz;-0.02;0.00;-0.02;0.0;-0.8;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;;1.0800000000000001;E;γ_xz;-0.03;0.00;-0.02;0.0;0.0;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;34;0.0000000000000000;L | M;κ_x;-0.03;0.00;-0.02;0.0;0.4;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;35;3.6000000000000001;L | M;κ_x;-0.02;0.00;-0.02;0.0;-0.8;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;34;0.0000000000000000;L | M;κ_y;-0.03;0.00;-0.02;0.0;0.4;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;35;3.6000000000000001;L | M;κ_y;-0.02;0.00;-0.02;0.0;-0.8;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;35;3.6000000000000001;L | M;κ_z;-0.02;0.00;-0.02;0.0;-0.8;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;34;0.0000000000000000;L | M;κ_z;-0.03;0.00;-0.02;0.0;0.4;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Total;;;;;-0.02;0.00;-0.02;0.0;0.4;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
23;;;;;-0.03;0.00;-0.02;0.0;-0.8;0.1;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
;;;;;;;;;;;
24;35;0.0000000000000000;L | M;;-0.13;0.09;-0.05;-0.3;0.6;11.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;;0.4444444444444444;E;;-0.13;0.09;-0.05;0.5;0.4;7.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;;0.8888888888888887;E;;-0.13;0.10;-0.05;1.2;0.2;3.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;;1.3333333333333330;R | E;;-0.12;0.10;-0.05;1.9;-0.1;-0.8;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;;1.7777777777777775;E;;-0.12;0.09;-0.05;2.7;-0.3;-4.7;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;;1.9999999999999998;E;;-0.12;0.09;-0.05;3.0;-0.4;-6.7;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;;2.2222222222222219;E;;-0.12;0.09;-0.05;3.4;-0.5;-8.6;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;;2.6666666666666665;R | E;;-0.11;0.09;-0.05;4.1;-0.8;-12.4;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;;3.1111111111111112;E;;-0.11;0.09;-0.05;4.9;-1.0;-16.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;;3.5555555555555558;E;;-0.10;0.09;-0.05;5.6;-1.2;-19.8;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;36;3.9999999999999996;L | M;;-0.10;0.08;-0.04;6.3;-1.5;-23.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;36;3.9999999999999996;L | M;ε_x;-0.10;0.08;-0.04;6.3;-1.5;-23.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;35;0.0000000000000000;L | M;ε_x;-0.13;0.09;-0.05;-0.3;0.6;11.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;;1.3333333333333330;R | E;γ_xy;-0.12;0.10;-0.05;1.9;-0.1;-0.8;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;36;3.9999999999999996;L | M;γ_xy;-0.10;0.08;-0.04;6.3;-1.5;-23.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;36;3.9999999999999996;L | M;γ_xz;-0.10;0.08;-0.04;6.3;-1.5;-23.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;;0.8888888888888887;E;γ_xz;-0.13;0.10;-0.05;1.2;0.2;3.2;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;36;3.9999999999999996;L | M;κ_x;-0.10;0.08;-0.04;6.3;-1.5;-23.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;35;0.0000000000000000;L | M;κ_x;-0.13;0.09;-0.05;-0.3;0.6;11.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;35;0.0000000000000000;L | M;κ_y;-0.13;0.09;-0.05;-0.3;0.6;11.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;36;3.9999999999999996;L | M;κ_y;-0.10;0.08;-0.04;6.3;-1.5;-23.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;35;0.0000000000000000;L | M;κ_z;-0.13;0.09;-0.05;-0.3;0.6;11.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;36;3.9999999999999996;L | M;κ_z;-0.10;0.08;-0.04;6.3;-1.5;-23.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;-0.10;0.10;-0.04;6.3;0.6;11.0;Beam | 4 - HEB 200 | L : 4.000 m | steel column
24;;;;;-0.13;0.08;-0.05;-0.3;-1.5;-23.3;Beam | 4 - HEB 200 | L : 4.000 m | steel column
;;;;;;;;;;;
25;2;0.0000000000000000;L | M;;0.00;-0.01;0.00;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;0.4444444444444444;E;;0.00;0.00;0.00;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;0.5000000000000000;M;;0.00;0.00;0.00;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;0.5000000000000000;M;;0.00;0.00;0.00;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;0.8888888888888888;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;1.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;1.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;1.3333333333333333;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;1.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;1.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;1.7777777777777777;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;2.0000000000000000;E | M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;2.0000000000000000;E | M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;2.2222222222222223;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;2.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;2.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;2.6666666666666670;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;3.0000000000000000;M;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;3.0000000000000000;M;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;3.1111111111111116;E;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;3.5000000000000000;M;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;3.5000000000000000;M;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;3.5555555555555562;E;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;20;4.0000000000000000;L | M;;0.00;0.01;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;2;0.0000000000000000;L | M;ε_x;0.00;-0.01;0.00;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;2.5000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;20;4.0000000000000000;L | M;γ_xy;0.00;0.01;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;2;0.0000000000000000;L | M;γ_xy;0.00;-0.01;0.00;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;20;4.0000000000000000;L | M;γ_xz;0.00;0.01;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;2;0.0000000000000000;L | M;γ_xz;0.00;-0.01;0.00;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;2;0.0000000000000000;L | M;κ_x;0.00;-0.01;0.00;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;20;4.0000000000000000;L | M;κ_x;0.00;0.01;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;20;4.0000000000000000;L | M;κ_y;0.00;0.01;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;0.5000000000000000;M;κ_y;0.00;0.00;0.00;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;0.5000000000000000;M;κ_z;0.00;0.00;0.00;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;1.5000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;0.00;0.01;0.00;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
25;;;;;0.00;-0.01;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;
26;3;0.0000000000000000;L | M;;-0.01;-0.01;0.31;0.1;-3.7;-2.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;;0.4444444444444444;E;;-0.01;-0.01;0.25;0.0;-1.1;-2.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;;0.8888888888888888;E;;-0.01;0.00;0.19;0.0;1.0;-2.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;;1.3333333333333333;R | E;;-0.01;0.00;0.13;-0.1;2.5;-1.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;;1.7777777777777777;E;;-0.01;0.00;0.05;-0.1;3.4;-1.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;;2.0000000000000000;E;;-0.01;0.00;0.02;-0.2;3.5;-1.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;;2.2222222222222223;E;;-0.01;0.00;-0.02;-0.2;3.5;-1.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;;2.6666666666666665;R | E;;-0.01;0.00;-0.11;-0.3;2.9;-0.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;;3.1111111111111116;E;;-0.01;0.00;-0.19;-0.3;1.5;-0.4;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;;3.5555555555555562;E;;-0.01;0.00;-0.29;-0.4;-0.8;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;21;4.0000000000000000;L | M;;-0.01;0.01;-0.39;-0.4;-3.9;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;;3.5555555555555562;E;ε_x;-0.01;0.00;-0.29;-0.4;-0.8;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;;2.0000000000000000;E;ε_x;-0.01;0.00;0.02;-0.2;3.5;-1.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;21;4.0000000000000000;L | M;γ_xy;-0.01;0.01;-0.39;-0.4;-3.9;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;3;0.0000000000000000;L | M;γ_xy;-0.01;-0.01;0.31;0.1;-3.7;-2.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;3;0.0000000000000000;L | M;γ_xz;-0.01;-0.01;0.31;0.1;-3.7;-2.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;21;4.0000000000000000;L | M;γ_xz;-0.01;0.01;-0.39;-0.4;-3.9;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;3;0.0000000000000000;L | M;κ_x;-0.01;-0.01;0.31;0.1;-3.7;-2.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;21;4.0000000000000000;L | M;κ_x;-0.01;0.01;-0.39;-0.4;-3.9;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;;2.0000000000000000;E;κ_y;-0.01;0.00;0.02;-0.2;3.5;-1.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;21;4.0000000000000000;L | M;κ_y;-0.01;0.01;-0.39;-0.4;-3.9;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;21;4.0000000000000000;L | M;κ_z;-0.01;0.01;-0.39;-0.4;-3.9;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;3;0.0000000000000000;L | M;κ_z;-0.01;-0.01;0.31;0.1;-3.7;-2.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;-0.01;0.01;0.31;0.1;3.5;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
26;;;;;-0.01;-0.01;-0.39;-0.4;-3.9;-2.7;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;
27;5;0.0000000000000000;L | M;;0.00;0.00;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;0.4444444444444444;E;;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;0.5000000000000000;M;;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;0.5000000000000000;M;;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;0.8888888888888888;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;1.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;1.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;1.3333333333333333;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;1.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;1.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;1.7777777777777777;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;2.0000000000000000;E | M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;2.0000000000000000;E | M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;2.2222222222222223;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;2.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;2.5000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;2.6666666666666670;E;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;3.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;3.0000000000000000;M;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;3.1111111111111116;E;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;3.5000000000000000;M;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;3.5000000000000000;M;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;3.5555555555555562;E;;0.00;0.00;0.00;-0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;23;4.0000000000000000;L | M;;0.00;0.00;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;23;4.0000000000000000;L | M;ε_x;0.00;0.00;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;0.5000000000000000;M;ε_x;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;23;4.0000000000000000;L | M;γ_xy;0.00;0.00;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;5;0.0000000000000000;L | M;γ_xy;0.00;0.00;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;5;0.0000000000000000;L | M;γ_xz;0.00;0.00;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;23;4.0000000000000000;L | M;γ_xz;0.00;0.00;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;5;0.0000000000000000;L | M;κ_x;0.00;0.00;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;23;4.0000000000000000;L | M;κ_x;0.00;0.00;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;2.0000000000000000;E | M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;5;0.0000000000000000;L | M;κ_y;0.00;0.00;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;0.5000000000000000;M;κ_z;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;1.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;0.00;0.00;0.01;0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
27;;;;;0.00;0.00;0.00;-0.2;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;
28;6;0.0000000000000000;L | M;;-0.01;0.00;0.32;-4.1;-4.3;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;0.4444444444444444;E;;-0.01;0.00;0.27;-4.0;-1.5;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;0.8888888888888888;E;;-0.01;0.00;0.21;-3.8;0.8;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;1.3333333333333333;R | E;;-0.01;0.00;0.14;-3.6;2.4;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;1.7777777777777777;E;;-0.01;0.00;0.07;-3.4;3.5;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;2.0000000000000000;E;;-0.01;0.00;0.03;-3.3;3.7;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;2.2222222222222223;E;;-0.01;0.00;-0.01;-3.3;3.8;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;2.6666666666666665;R | E;;-0.01;0.00;-0.09;-3.1;3.3;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;3.1111111111111116;E;;-0.01;0.00;-0.18;-2.9;2.1;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;3.5555555555555562;E;;-0.01;0.00;-0.27;-2.7;0.0;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;;-0.01;0.00;-0.37;-2.5;-3.0;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;24;4.0000000000000000;L | M;ε_x;-0.01;0.00;-0.37;-2.5;-3.0;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;2.2222222222222223;E;ε_x;-0.01;0.00;-0.01;-3.3;3.8;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;γ_xy;-0.01;0.00;0.32;-4.1;-4.3;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;γ_xy;-0.01;0.00;-0.37;-2.5;-3.0;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;γ_xz;-0.01;0.00;0.32;-4.1;-4.3;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;γ_xz;-0.01;0.00;-0.37;-2.5;-3.0;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;κ_x;-0.01;0.00;-0.37;-2.5;-3.0;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;κ_x;-0.01;0.00;0.32;-4.1;-4.3;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;2.2222222222222223;E;κ_y;-0.01;0.00;-0.01;-3.3;3.8;0.2;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;κ_y;-0.01;0.00;0.32;-4.1;-4.3;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;24;4.0000000000000000;L | M;κ_z;-0.01;0.00;-0.37;-2.5;-3.0;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;6;0.0000000000000000;L | M;κ_z;-0.01;0.00;0.32;-4.1;-4.3;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;-0.01;0.00;0.32;-2.5;3.8;0.3;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
28;;;;;-0.01;0.00;-0.37;-4.1;-4.3;0.1;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;
29;8;0.0000000000000000;L | M;;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.4444444444444444;E;;0.00;0.00;0.01;0.1;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.5000000000000000;M;;0.00;0.00;0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.5000000000000000;M;;0.00;0.00;0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
29;;0.8888888888888888;E;;0.00;0.00;0.01;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
