Section No.;Member;Node;Location;;;Forces [kN];;;Moments [kNm];;;
3;23;;1.4400000000000002;E;;-106.12;3.36;13.08;-0.06;0.01;-0.60;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;1.8000000000000000;R | E;;-103.87;3.36;13.08;-0.06;4.72;-1.81;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;2.1600000000000001;E;;-101.62;3.36;13.08;-0.06;9.43;-3.02;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;2.5200000000000000;E;;-99.37;3.36;13.07;-0.06;14.14;-4.23;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;2.8799999999999999;E;;-97.12;3.36;13.07;-0.06;18.84;-5.44;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;3.2399999999999998;E;;-94.87;3.36;13.06;-0.06;23.55;-6.65;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;35;3.6000000000000001;M;;-92.62;3.36;13.06;-0.06;28.25;-7.86;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Extremes;1;2;3.6000000000000001;M;N;-91.21;-3.46;-12.30;-0.05;-33.74;9.08;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;19;28;0.0000000000000000;M;N;-115.68;3.08;3.85;0.01;-8.16;4.04;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;1.0800000000000001;E;V_y;-108.37;3.36;13.08;-0.06;-4.70;0.61;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;1.0800000000000001;E;V_y;-106.96;-3.47;-12.33;-0.06;-2.69;0.35;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;;1.4400000000000002;E;V_z;-106.12;3.36;13.08;-0.06;0.01;-0.60;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;0.7200000000000001;E;V_z;-109.21;-3.47;-12.33;-0.06;1.75;-0.90;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;11;17;3.6000000000000001;M;M_T;-92.59;-3.34;12.92;0.11;28.00;8.45;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;35;3.6000000000000001;M;M_T;-92.62;3.36;13.06;-0.06;28.25;-7.86;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;35;3.6000000000000001;M;M_y;-92.62;3.36;13.06;-0.06;28.25;-7.86;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;2;3.6000000000000001;M;M_y;-91.21;-3.46;-12.30;-0.05;-33.74;9.08;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;2;3.6000000000000001;M;M_z;-91.21;-3.46;-12.30;-0.05;-33.74;9.08;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;23;35;3.6000000000000001;M;M_z;-92.62;3.36;13.06;-0.06;28.25;-7.86;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
Total;;;;;;-91.21;3.36;13.08;0.11;28.25;9.08;
3;;;;;;-115.68;-3.47;-12.33;-0.06;-33.74;-7.86;
;;;;;;;;;;;;
4;HEB 200 | 1 - S235;;;;;;;;;;;
4;2;2;0.0000000000000000;M;;-12.39;-3.31;0.17;0.00;-0.54;-4.76;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;0.4444444444444444;E;;-12.12;-3.31;0.17;0.00;-0.46;-3.29;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;0.8888888888888887;E;;-11.85;-3.31;0.17;0.00;-0.39;-1.82;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.3333333333333330;R | E;;-11.57;-3.32;0.17;0.00;-0.31;-0.35;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.7777777777777775;E;;-11.30;-3.31;0.17;0.00;-0.24;1.13;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;1.9999999999999998;E;;-11.17;-3.31;0.17;0.00;-0.20;1.86;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;2.2222222222222219;E;;-11.03;-3.31;0.17;0.00;-0.16;2.60;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;2.6666666666666665;R | E;;-10.76;-3.31;0.17;0.00;-0.09;4.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;3.1111111111111112;E;;-10.49;-3.30;0.17;0.00;-0.01;5.54;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;;3.5555555555555558;E;;-10.22;-3.30;0.17;0.00;0.06;7.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;3;3.9999999999999996;M;;-9.95;-3.29;0.17;0.00;0.14;8.47;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;5;0.0000000000000000;M;;-2.95;-0.01;0.26;0.00;-0.66;-0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;0.4444444444444444;E;;-2.67;-0.01;0.26;0.00;-0.54;-0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;0.8888888888888887;E;;-2.40;-0.01;0.26;0.00;-0.43;-0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.3333333333333330;R | E;;-2.13;-0.01;0.26;0.00;-0.32;-0.03;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.7777777777777775;E;;-1.86;-0.01;0.26;0.00;-0.20;-0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.9999999999999998;E;;-1.72;-0.01;0.26;0.00;-0.15;-0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;2.2222222222222219;E;;-1.58;-0.01;0.26;0.00;-0.09;-0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;2.6666666666666665;R | E;;-1.31;-0.01;0.26;0.00;0.02;-0.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;3.1111111111111112;E;;-1.04;-0.01;0.26;0.00;0.14;-0.01;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;3.5555555555555558;E;;-0.77;-0.01;0.26;0.00;0.25;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;6;3.9999999999999996;M;;-0.49;-0.01;0.26;0.00;0.36;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;8;0.0000000000000000;M;;-2.90;0.00;0.20;0.00;-0.52;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;0.4444444444444444;E;;-2.63;0.00;0.20;0.00;-0.43;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;0.8888888888888887;E;;-2.35;0.00;0.20;0.00;-0.34;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;1.3333333333333330;R | E;;-2.08;0.00;0.20;0.00;-0.25;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;1.7777777777777775;E;;-1.81;0.00;0.20;0.00;-0.16;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;1.9999999999999998;E;;-1.67;0.00;0.20;0.00;-0.12;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;2.2222222222222219;E;;-1.54;0.00;0.20;0.00;-0.07;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;2.6666666666666665;R | E;;-1.26;0.00;0.20;0.00;0.02;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;3.1111111111111112;E;;-0.99;0.00;0.20;0.00;0.11;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;;3.5555555555555558;E;;-0.72;0.00;0.20;0.00;0.20;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;6;9;3.9999999999999996;M;;-0.45;0.00;0.20;0.00;0.29;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;11;0.0000000000000000;M;;-2.90;0.00;0.20;0.00;-0.52;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;0.4444444444444444;E;;-2.63;0.00;0.20;0.00;-0.43;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;0.8888888888888887;E;;-2.35;0.00;0.20;0.00;-0.34;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;1.3333333333333330;R | E;;-2.08;0.00;0.20;0.00;-0.25;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;1.7777777777777775;E;;-1.81;0.00;0.20;0.00;-0.16;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;1.9999999999999998;E;;-1.67;0.00;0.20;0.00;-0.12;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;2.2222222222222219;E;;-1.54;0.00;0.20;0.00;-0.07;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;2.6666666666666665;R | E;;-1.26;0.00;0.20;0.00;0.02;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;3.1111111111111112;E;;-0.99;0.00;0.20;0.00;0.11;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;;3.5555555555555558;E;;-0.72;0.00;0.20;0.00;0.20;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;8;12;3.9999999999999996;M;;-0.45;0.00;0.20;0.00;0.29;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;14;0.0000000000000000;M;;-2.90;0.00;0.21;0.00;-0.54;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;0.4444444444444444;E;;-2.63;0.00;0.21;0.00;-0.45;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;0.8888888888888887;E;;-2.35;0.00;0.21;0.00;-0.35;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;1.3333333333333330;R | E;;-2.08;0.00;0.21;0.00;-0.26;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;1.7777777777777775;E;;-1.81;0.00;0.21;0.00;-0.17;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;1.9999999999999998;E;;-1.67;0.00;0.21;0.00;-0.12;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;2.2222222222222219;E;;-1.54;0.00;0.21;0.00;-0.08;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;2.6666666666666665;R | E;;-1.26;0.00;0.21;0.00;0.01;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;3.1111111111111112;E;;-0.99;0.00;0.21;0.00;0.11;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;;3.5555555555555558;E;;-0.72;0.00;0.21;0.00;0.20;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;10;15;3.9999999999999996;M;;-0.45;0.00;0.21;0.00;0.29;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;17;0.0000000000000000;M;;-12.27;3.35;0.22;0.00;-0.58;4.88;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;0.4444444444444444;E;;-12.00;3.36;0.22;0.00;-0.48;3.39;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;0.8888888888888887;E;;-11.72;3.36;0.22;0.00;-0.38;1.90;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.3333333333333330;R | E;;-11.45;3.36;0.22;0.00;-0.29;0.40;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.7777777777777775;E;;-11.18;3.36;0.22;0.00;-0.19;-1.09;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.9999999999999998;E;;-11.04;3.36;0.22;0.00;-0.14;-1.84;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;2.2222222222222219;E;;-10.91;3.36;0.22;0.00;-0.09;-2.59;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;2.6666666666666665;R | E;;-10.63;3.36;0.22;0.00;0.00;-4.08;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;3.1111111111111112;E;;-10.36;3.35;0.22;0.00;0.10;-5.57;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;3.5555555555555558;E;;-10.09;3.35;0.22;0.00;0.20;-7.06;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;18;3.9999999999999996;M;;-9.82;3.34;0.22;0.00;0.29;-8.54;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;20;0.0000000000000000;M;;-12.24;-3.34;-0.19;0.00;0.51;-4.82;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;0.4444444444444444;E;;-11.97;-3.34;-0.19;0.00;0.42;-3.34;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;0.8888888888888887;E;;-11.69;-3.35;-0.19;0.00;0.34;-1.85;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.3333333333333330;R | E;;-11.42;-3.35;-0.19;0.00;0.26;-0.36;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.7777777777777775;E;;-11.15;-3.35;-0.19;0.00;0.17;1.13;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.9999999999999998;E;;-11.01;-3.35;-0.19;0.00;0.13;1.87;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;2.2222222222222219;E;;-10.88;-3.35;-0.19;0.00;0.09;2.61;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;2.6666666666666665;R | E;;-10.61;-3.34;-0.19;0.00;0.01;4.10;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;3.1111111111111112;E;;-10.33;-3.34;-0.19;0.00;-0.08;5.58;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;3.5555555555555558;E;;-10.06;-3.33;-0.19;0.00;-0.16;7.07;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;21;3.9999999999999996;M;;-9.79;-3.32;-0.19;0.00;-0.24;8.54;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;23;0.0000000000000000;M;;-3.18;-0.04;-0.24;0.00;0.54;-0.35;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;0.4444444444444444;E;;-2.91;-0.04;-0.24;0.00;0.43;-0.34;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;0.8888888888888887;E;;-2.64;-0.04;-0.24;0.00;0.32;-0.32;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.3333333333333330;R | E;;-2.36;-0.04;-0.24;0.00;0.22;-0.30;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.7777777777777775;E;;-2.09;-0.04;-0.24;0.00;0.11;-0.28;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.9999999999999998;E;;-1.96;-0.04;-0.24;0.00;0.05;-0.27;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;2.2222222222222219;E;;-1.82;-0.04;-0.24;0.00;0.00;-0.26;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;2.6666666666666665;R | E;;-1.55;-0.04;-0.24;0.00;-0.11;-0.25;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;3.1111111111111112;E;;-1.27;-0.04;-0.24;0.00;-0.22;-0.23;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;3.5555555555555558;E;;-1.00;-0.04;-0.24;0.00;-0.33;-0.21;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;24;3.9999999999999996;M;;-0.73;-0.04;-0.24;0.00;-0.43;-0.19;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;26;0.0000000000000000;M;;-2.90;0.00;-0.20;0.00;0.53;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;0.4444444444444444;E;;-2.63;0.00;-0.20;0.00;0.43;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;0.8888888888888887;E;;-2.35;0.00;-0.20;0.00;0.34;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;1.3333333333333330;R | E;;-2.08;0.00;-0.20;0.00;0.25;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;1.7777777777777775;E;;-1.81;0.00;-0.20;0.00;0.16;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;1.9999999999999998;E;;-1.67;0.00;-0.20;0.00;0.12;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;2.2222222222222219;E;;-1.54;0.00;-0.20;0.00;0.07;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;2.6666666666666665;R | E;;-1.26;0.00;-0.20;0.00;-0.02;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;3.1111111111111112;E;;-0.99;0.00;-0.20;0.00;-0.11;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;;3.5555555555555558;E;;-0.72;0.00;-0.20;0.00;-0.20;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;18;27;3.9999999999999996;M;;-0.45;0.00;-0.20;0.00;-0.29;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;29;0.0000000000000000;M;;-2.90;0.00;-0.20;0.00;0.52;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;0.4444444444444444;E;;-2.63;0.00;-0.20;0.00;0.43;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;0.8888888888888887;E;;-2.35;0.00;-0.20;0.00;0.34;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;1.3333333333333330;R | E;;-2.08;0.00;-0.20;0.00;0.25;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;1.7777777777777775;E;;-1.81;0.00;-0.20;0.00;0.16;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;1.9999999999999998;E;;-1.67;0.00;-0.20;0.00;0.12;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;2.2222222222222219;E;;-1.54;0.00;-0.20;0.00;0.07;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;2.6666666666666665;R | E;;-1.26;0.00;-0.20;0.00;-0.02;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;3.1111111111111112;E;;-0.99;0.00;-0.20;0.00;-0.11;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;;3.5555555555555558;E;;-0.72;0.00;-0.20;0.00;-0.20;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;20;30;3.9999999999999996;M;;-0.45;0.00;-0.20;0.00;-0.29;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;32;0.0000000000000000;M;;-2.90;0.00;-0.21;0.00;0.54;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;0.4444444444444444;E;;-2.63;0.00;-0.21;0.00;0.45;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;0.8888888888888887;E;;-2.35;0.00;-0.21;0.00;0.35;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;1.3333333333333330;R | E;;-2.08;0.00;-0.21;0.00;0.26;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;1.7777777777777775;E;;-1.81;0.00;-0.21;0.00;0.17;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;1.9999999999999998;E;;-1.67;0.00;-0.21;0.00;0.12;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;2.2222222222222219;E;;-1.54;0.00;-0.21;0.00;0.08;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;2.6666666666666665;R | E;;-1.26;0.00;-0.21;0.00;-0.01;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;3.1111111111111112;E;;-0.99;0.00;-0.21;0.00;-0.11;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;;3.5555555555555558;E;;-0.72;0.00;-0.21;0.00;-0.20;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;22;33;3.9999999999999996;M;;-0.45;0.00;-0.21;0.00;-0.29;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;35;0.0000000000000000;M;;-12.27;3.35;-0.21;0.00;0.56;4.86;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;0.4444444444444444;E;;-12.00;3.35;-0.21;0.00;0.46;3.37;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;0.8888888888888887;E;;-11.72;3.35;-0.21;0.00;0.37;1.88;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.3333333333333330;R | E;;-11.45;3.36;-0.21;0.00;0.28;0.39;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.7777777777777775;E;;-11.18;3.35;-0.21;0.00;0.18;-1.10;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;1.9999999999999998;E;;-11.04;3.35;-0.21;0.00;0.14;-1.85;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;2.2222222222222219;E;;-10.91;3.35;-0.21;0.00;0.09;-2.59;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;2.6666666666666665;R | E;;-10.64;3.35;-0.21;0.00;0.00;-4.08;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;3.1111111111111112;E;;-10.37;3.34;-0.21;0.00;-0.10;-5.57;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;;3.5555555555555558;E;;-10.10;3.34;-0.21;0.00;-0.19;-7.05;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;36;3.9999999999999996;M;;-9.83;3.33;-0.21;0.00;-0.28;-8.53;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Extremes;18;27;3.9999999999999996;M;N;-0.45;0.00;-0.20;0.00;-0.29;0.00;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;2;2;0.0000000000000000;M;N;-12.39;-3.31;0.17;0.00;-0.54;-4.76;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;;1.3333333333333330;R | E;V_y;-11.45;3.36;0.22;0.00;-0.29;0.40;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;;1.3333333333333330;R | E;V_y;-11.42;-3.35;-0.19;0.00;0.26;-0.36;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;;1.9999999999999998;E;V_z;-1.72;-0.01;0.26;0.00;-0.15;-0.02;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;16;;1.7777777777777775;E;V_z;-2.09;-0.04;-0.24;0.00;0.11;-0.28;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;36;3.9999999999999996;M;M_T;-9.83;3.33;-0.21;0.00;-0.28;-8.53;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;5;0.0000000000000000;M;M_T;-2.95;-0.01;0.26;0.00;-0.66;-0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;24;35;0.0000000000000000;M;M_y;-12.27;3.35;-0.21;0.00;0.56;4.86;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;4;5;0.0000000000000000;M;M_y;-2.95;-0.01;0.26;0.00;-0.66;-0.04;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;14;21;3.9999999999999996;M;M_z;-9.79;-3.32;-0.19;0.00;-0.24;8.54;Beam | 4 - HEB 200 | L : 4.000 m | steel column
4;12;18;3.9999999999999996;M;M_z;-9.82;3.34;0.22;0.00;0.29;-8.54;Beam | 4 - HEB 200 | L : 4.000 m | steel column
Total;;;;;;-0.45;3.36;0.26;0.00;0.56;8.54;
4;;;;;;-12.39;-3.35;-0.24;0.00;-0.66;-8.54;
;;;;;;;;;;;;
5;SQ_M1 500 | 4 - C24;;;;;;;;;;;
5;37;3;0.0000000000000000;M;;-3.34;0.01;9.39;0.00;-8.66;0.12;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;1.5000000000000000;R;;-3.34;0.01;7.51;0.00;4.02;0.11;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;3.0000000000000000;R;;-3.35;0.01;5.64;0.00;13.89;0.10;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;4.5000000000000000;R;;-3.35;0.01;3.76;0.00;20.94;0.09;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;6.0000000000000000;R;;-3.36;0.01;1.88;0.00;25.17;0.08;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;7.5000000000000000;R | E;;-3.36;0.01;0.01;0.00;26.59;0.06;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;9.0000000000000000;R;;-3.36;0.01;-1.87;0.00;25.19;0.05;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;10.5000000000000000;R;;-3.35;0.01;-3.75;0.00;20.98;0.04;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;12.0000000000000000;R;;-3.35;0.01;-5.62;0.00;13.95;0.03;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;;13.5000000000000000;R;;-3.34;0.01;-7.50;0.00;4.11;0.01;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;37;18;15.0000000000000000;M;;-3.34;0.01;-9.37;0.00;-8.54;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;21;0.0000000000000000;M;;-3.33;0.00;9.38;0.00;-8.54;-0.01;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;1.5000000000000000;R;;-3.33;0.00;7.51;0.00;4.12;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;3.0000000000000000;R;;-3.34;0.00;5.63;0.00;13.98;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;4.5000000000000000;R;;-3.34;0.00;3.75;0.00;21.02;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;6.0000000000000000;R;;-3.34;0.00;1.88;0.00;25.24;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;7.5000000000000000;R | E;;-3.35;0.00;0.00;0.00;26.65;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;9.0000000000000000;R;;-3.34;0.00;-1.88;0.00;25.24;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;10.5000000000000000;R;;-3.34;0.00;-3.75;0.00;21.02;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;12.0000000000000000;R;;-3.34;0.00;-5.63;0.00;13.98;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;;13.5000000000000000;R;;-3.33;0.00;-7.51;0.00;4.13;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
5;38;36;15.0000000000000000;M;;-3.33;0.00;-9.38;0.00;-8.53;0.00;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
Extremes;38;21;0.0000000000000000;M;N;-3.33;0.00;9.38;0.00;-8.54;-0.01;Beam | 5 - SQ_M1 500 | L : 15.000 m | timber beam
